,Artist,Artist_Id,Compilation_Name,Compilation_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
200,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,MISSING YOU,71RESb9DHCr0SD7xCDT1ZE,0.743,0.801,5,-4.766,1,0.0636,0.167,0.0,0.0566,0.748,122.944,209000,4
201,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,TODAY,1Td8FWn3wk5n3bEk10sLDt,0.738,0.822,4,-4.977,1,0.0404,0.0314,0.0,0.458,0.886,126.989,220107,4
202,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,LIGHT IT UP,4oIb3679jChgRp9uOSOeiZ,0.811,0.588,0,-6.516,1,0.174,0.317,0.0,0.352,0.488,100.007,216813,4
203,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,A BOY,6BSJYYXrxW2GnaF1thXiVw,0.827,0.862,5,-4.763,0,0.0283,0.027,0.0,0.0736,0.832,115.011,211013,4
204,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,HEARTBREAKER,482veSkbzSAXnB704NvDOU,0.787,0.794,0,-3.75,0,0.0585,0.103,0.0,0.104,0.444,134.962,202973,4
205,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,BREATHE,50HdSkw2a9qy5dnGNlCxoB,0.853,0.668,9,-4.395,0,0.0463,0.0105,0.0,0.115,0.409,128.022,206227,4
206,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,BUTTERFLY,6ECYliYfEe869RedWIV7d4,0.756,0.631,4,-8.276,0,0.0708,0.261,0.0,0.127,0.463,100.012,224173,4
207,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,HELLO,7wvsOJ2164nojV4FlFTxYX,0.855,0.874,7,-4.791,1,0.209,0.0583,0.0,0.0993,0.775,116.994,200267,4
208,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,GOSSIP MAN,1DBBBZXAKRBB8mVoqtPJjW,0.763,0.884,8,-3.609,1,0.0444,0.0951,0.0,0.0908,0.52,120.05,213587,4
209,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,KOREAN DREAM,17LYCrItsw6gkPWjYhi6nj,0.786,0.834,0,-5.063,0,0.104,0.000764,0.0,0.374,0.78,127.082,197987,4
210,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,THE LEADERS,2pLoOnE6Pv0ogbumXD6fVj,0.746,0.772,7,-6.033,1,0.153,0.00635,1.19e-06,0.0784,0.495,98.005,228773,4
211,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,SHE'S GONE,60ZKlvgaTX2CKoV75pSqQB,0.697,0.972,5,-2.732,0,0.0976,0.0452,0.0,0.512,0.792,103.01,223267,4
212,G-Dragon,30b9WulBM8sFuBo17nNq9c,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],1mVPbaMZGsPh5gzhvO6BBX,1 Year,3A7eZBnwB8wx1U3JLVGoYH,0.755,0.908,1,-4.504,1,0.0936,0.115,0.0,0.0508,0.851,139.893,248173,4
213,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,INTRO (RISE) - KR Ver.,2isgeZqA5uengi2oXSWkDC,0.625,0.827,11,-3.28,1,0.0411,0.172,0.0,0.264,0.323,92.15,105256,4
214,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,"EYES, NOSE, LIPS",5Z6g2vnqBgd23HNRLDWoBY,0.645,0.536,0,-5.129,1,0.0363,0.686,0.0,0.0736,0.281,143.856,232067,4
215,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,1AM,4JKByZ2KYAcUaUAI7s4TDP,0.5,0.834,7,-3.186,1,0.0416,0.0141,0.0,0.119,0.371,174.045,192733,4
216,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,STAY WITH ME - KR Ver.,53OSN3yhbGuu2Sek5vQ4AK,0.654,0.823,9,-3.018,0,0.0399,0.176,0.0,0.11,0.366,82.529,202702,4
217,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,BODY - KR Ver.,1CWg8WYEUFRUnmh674XWvy,0.702,0.831,2,-3.722,1,0.0426,0.00505,0.0,0.16,0.505,128.019,190674,4
218,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,RINGA LINGA,32SSx7dPP3PdR9mxYMh3WD,0.575,0.857,1,-3.074,1,0.0398,0.0782,0.0,0.171,0.399,140.95,228573,4
219,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,THIS AIN'T IT - KR Ver.,01Pjcuz9KJyEP5Ycgj9Nm3,0.489,0.338,4,-6.662,1,0.0278,0.399,0.0,0.132,0.173,149.982,263933,3
220,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,LET GO - KR Ver.,1TMyosG1Gxt0Ix3orSvXhs,0.431,0.681,3,-3.869,1,0.0293,0.162,0.0,0.111,0.518,200.171,220780,3
221,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,LOVE YOU TO DEATH - KR Ver.,7vXOIxtzgC7B9J6TwCdtU3,0.383,0.758,1,-4.502,0,0.0446,0.00769,0.0,0.0803,0.391,79.827,221626,4
222,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,"EYES, NOSE, LIPS - KR Ver.",0wAT5mk3nei7GzisFJYHKy,0.641,0.518,0,-5.734,1,0.0366,0.727,0.0,0.263,0.259,143.811,229990,4
223,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,1AM - KR Ver.,4dbfbaNcCWhNp5iWKuFoTj,0.487,0.853,7,-3.121,1,0.0386,0.0115,0.0,0.165,0.287,173.931,191793,4
224,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,RINGA LINGA - KR Ver.,5Yey8y0zdSNnZkturzFuHg,0.587,0.846,1,-3.018,1,0.0664,0.0871,0.0,0.139,0.388,140.998,227021,4
225,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,INTRO (HOT) - KR Ver.,3syZOkGogta9SXBdBmTZGj,0.837,0.862,0,-5.481,1,0.144,0.0672,0.0,0.331,0.857,119.989,91173,4
226,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,PRAYER - KR Ver.,1qsy8pXznmHa2rRLKXmZT0,0.674,0.789,5,-5.374,0,0.0597,0.0229,0.0,0.116,0.714,142.872,221360,4
227,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,ONLY LOOK AT ME - KR Ver.,23n9TqcRSLlFre5DYwyAMT,0.706,0.667,2,-5.166,1,0.0338,0.261,0.0,0.34,0.861,140.05,240600,4
228,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,A SINNER - KR Ver.,5jo4uDyRnFt4wcjuKIySx1,0.776,0.583,5,-4.248,0,0.034,0.118,0.0,0.0679,0.908,124.941,192867,4
229,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,BABY I'M SORRY - KR Ver.,561AcwAkouG6V8jcgy1dhN,0.685,0.651,0,-5.759,1,0.0364,0.353,0.0,0.223,0.522,128.139,246027,4
230,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,MAKE LOVE - KR Ver.,1sDPOLugZEXsYPl2SZwYY5,0.684,0.709,10,-3.595,0,0.0308,0.128,0.0,0.125,0.328,109.969,207413,4
231,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,INTRO (SOLAR) - KR Ver.,5oPDtXQx1p9noGzsWxAEXg,0.551,0.386,9,-9.25,0,0.0392,0.276,9.28e-06,0.0962,0.0678,132.034,59093,4
232,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,SUPERSTAR - KR Ver.,6JvE9oJ2I9pnTYiRSxjqNK,0.665,0.838,0,-3.63,1,0.0403,0.171,0.0,0.0887,0.638,95.005,194533,4
233,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,I NEED A GIRL - KR Ver.,0L2DlHJZbHYCyc9jc12VFZ,0.378,0.546,8,-6.782,0,0.108,0.446,0.0,0.125,0.56,58.37,219600,4
234,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,JUST A FEELING - KR Ver.,3Yl8ku3F5JhJgHboLruAdJ,0.743,0.816,8,-2.507,1,0.0396,0.242,0.0,0.183,0.604,124.972,219573,4
235,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,YOU'RE MY - KR Ver.,6vrwzIiIgv3k5QPc4oslDW,0.481,0.23,9,-10.838,1,0.0688,0.944,0.0,0.0924,0.324,62.994,170160,4
236,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,MOVE - KR Ver.,4DvKDZJKCumJrd18Z6TGZd,0.527,0.745,1,-4.751,1,0.102,0.0844,0.0,0.376,0.526,170.529,231707,4
237,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,BREAK DOWN - KR Ver.,5iCMzuuGLOeCg7wyhvcVsx,0.704,0.892,2,-3.27,1,0.0931,0.0847,0.0,0.0728,0.793,150.052,242960,4
238,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,AFTER YOU SLEEP - KR Ver.,4cwXrq6oQ42jTXLFrWjMo7,0.734,0.69,11,-4.689,1,0.048,0.304,0.0,0.376,0.452,115.087,225533,4
239,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,WHERE U AT - KR Ver.,36Ph2cdJXhvtSYmJefrISa,0.609,0.754,3,-3.583,1,0.0365,0.00407,0.0,0.151,0.531,150.014,229160,4
240,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,WEDDING DRESS - KR Ver.,2VxezVlqn80ILXxJ0Bl20v,0.725,0.675,0,-4.734,1,0.0361,0.11,0.0,0.131,0.681,133.935,242413,4
241,TAEYANG,6udveWUgX4vu75FF0DTrXV,RISE [+ SOLAR & HOT],2Z80u1PO03Jk4eUccBUR90,TAKE IT SLOW - KR Ver.,6trfszFaHmTtPQhgyLpR9c,0.717,0.632,2,-6.663,0,0.0262,0.125,0.0,0.375,0.186,112.007,263573,4
242,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Shallow,3kNp3VitRNbH3TOqO64rzt,0.648,0.0873,6,-12.902,1,0.0391,0.9,0.0,0.333,0.258,104.392,168371,1
243,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,"Thank U, Next",5TSkgEMFwQoPv8KxH9NQk9,0.528,0.228,1,-9.457,1,0.0629,0.85,0.0,0.108,0.463,132.215,165324,5
244,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Mia (Drake Mash Up),1g4TqjqiLRj0lr7OaAufln,0.699,0.228,9,-10.31,1,0.0878,0.836,0.0,0.192,0.563,98.513,183942,4
245,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Best Part,1pwbz7IH7mpSbMA0Jf31GM,0.463,0.166,4,-10.415,1,0.0535,0.891,0.0,0.295,0.466,87.628,189290,5
246,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Love on the Brain,46BzrlLcrAZ18OaWw2oxnH,0.493,0.149,4,-10.113,0,0.0371,0.852,0.0,0.0976,0.377,90.348,238883,3
247,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Wow /Better Now (Post Malone Mash up),28my3Qvt2VQDzl64IrHt3A,0.539,0.251,10,-6.589,1,0.0758,0.766,0.0,0.0992,0.631,80.578,224291,4
248,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,More Than Words,5aZaJ9NLe4h4QO7YhlFWvp,0.532,0.236,7,-6.508,1,0.0278,0.808,0.0,0.229,0.386,100.509,228741,4
249,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Girls Like You,2q5AHw2PVEUrpfDTUoqub7,0.71,0.299,2,-6.926,1,0.0462,0.853,0.0,0.102,0.496,123.845,220515,4
250,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Dancing with a Stranger (Sam Smith Mash up),7ilJdJZi3rihX68LykqKbi,0.517,0.183,0,-9.08,0,0.0574,0.802,0.0,0.106,0.449,102.728,167383,4
251,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,7 Rings,4i6eIZlpRLkbCPvMqvCr7h,0.635,0.231,1,-7.486,0,0.109,0.862,0.0,0.104,0.372,133.37,199281,4
252,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,In My Blood,6valHidXoPsRD32DTC558E,0.524,0.075,5,-14.842,1,0.0451,0.878,0.0,0.103,0.243,141.463,220890,4
253,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Man Down,2nvuBCL2dyDW6LxN47CXmZ,0.501,0.264,0,-9.589,0,0.202,0.765,0.0,0.118,0.413,75.163,250388,4
254,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,The One That Got Away,79LYUwySpyt1RgG4fPX9Zu,0.537,0.0636,4,-12.145,1,0.0398,0.879,0.0,0.144,0.247,118.544,222694,4
255,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Use Somebody / Every Breath You Take (Mash up),6oBbxVYX5vGIDfb3TXv9QS,0.508,0.107,4,-12.03,1,0.0394,0.894,0.0,0.134,0.284,124.56,195817,4
256,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Someone Like You,7FfYSvnBhEQGyLgNa8MAnR,0.459,0.0764,9,-12.718,1,0.0396,0.811,0.0,0.113,0.223,135.127,234000,4
257,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Put Your Records On,6Rk3fOfckkutzFfv8qNr5j,0.662,0.0919,9,-13.733,1,0.0484,0.816,0.0,0.114,0.317,91.341,219921,4
258,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Killing Me Softly,6xpBaNiQzzszThwJqiDeCn,0.537,0.115,4,-13.327,0,0.0475,0.905,0.0,0.102,0.312,128.338,193500,4
259,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Fireflies,5oK77HqGJ3TbcdcZOjPwAc,0.495,0.163,3,-11.535,1,0.0431,0.896,0.0,0.152,0.436,91.493,155183,4
260,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,That's What I Like,1CnGaOHauJf8NQyDxtQptL,0.545,0.201,1,-10.619,1,0.166,0.936,0.0,0.129,0.528,151.53,207239,4
261,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Rehab,5MbQoiJG2wf83XSCUUzbij,0.433,0.384,0,-5.697,1,0.0322,0.904,0.0,0.287,0.46,148.206,208205,4
262,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,I'm Not the Only One,2rH1fYGL48GSAAsFap1zcx,0.563,0.144,5,-10.152,1,0.0332,0.84,0.0,0.0715,0.231,91.049,205665,4
263,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,I'm so Tired,6KgVVFkdQ0dPTPoRXJQSr0,0.564,0.159,2,-11.378,1,0.0359,0.891,0.0,0.0975,0.602,95.133,149896,4
264,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,We Found Love & Can't Help Falling in Love (Mash up),44XCMpGa4yK1M2NvMxG2Tq,0.537,0.0836,9,-10.5,0,0.0389,0.869,0.0,0.0994,0.221,127.274,212835,4
265,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Easier,2ZEvXRGUs4GGXYbO1ntfOe,0.549,0.294,5,-7.18,1,0.0911,0.855,0.0,0.497,0.474,102.213,144633,4
266,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Your Body Is a Wonderland,3OfPoVLb53qidtdhSyhopZ,0.699,0.207,5,-11.076,1,0.0394,0.826,0.0,0.13,0.621,98.838,207907,4
267,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Somebody Else,5cxlORKellV9PbNQKmlJGr,0.624,0.231,7,-6.102,0,0.0395,0.757,0.0,0.0744,0.48,133.162,197293,4
268,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Old Town Road,3N45y4ZbxUi1g5xsZP89i0,0.531,0.208,4,-8.772,1,0.0406,0.914,0.0,0.0965,0.326,128.088,187523,5
269,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Beautiful People,68pnEnER9xHuqslFsyaC56,0.503,0.237,7,-7.065,1,0.0533,0.848,0.0,0.149,0.562,150.38,99026,4
270,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Is This Love,4qqm3ZqQ6ywOjfRGAk2oEn,0.512,0.206,10,-10.096,0,0.035,0.947,0.0,0.0752,0.317,122.757,209382,4
271,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Your Song,04OLncZYELyCqxdS4X1X2A,0.445,0.083,9,-12.26,1,0.0532,0.878,0.0,0.137,0.179,84.484,196306,1
272,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Time of My Life,3vcftzwOYzOCeFixJ8zPWm,0.536,0.315,9,-5.644,1,0.0331,0.839,0.0,0.151,0.435,113.362,178969,4
273,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,The Middle,6mZn7Vv3Sk5Qx8EdKBmzja,0.629,0.292,1,-6.819,1,0.0952,0.824,0.0,0.334,0.552,114.82,141073,4
274,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,I Don't Wanna Miss a Thing,6jGbZSzeayyFUuL1aWUC0y,0.494,0.15,2,-11.202,1,0.0339,0.87,0.0,0.105,0.27,87.64,158783,3
275,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Stickwitu,259ndF2C3MsQMoktRQ5yUF,0.572,0.266,9,-9.58,1,0.0578,0.939,0.0,0.102,0.416,81.681,164822,4
276,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Needed Me,3Es90Mic5h4j1JbI6mPuYg,0.611,0.166,3,-11.57,1,0.32,0.835,0.0,0.0744,0.305,117.92,164538,3
277,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Sunflower,7fHPl93vy2DygIjsVt8bnY,0.634,0.176,2,-9.632,1,0.0549,0.94,0.0,0.122,0.448,87.916,149784,4
278,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Earned It,1EMYtNxjdJo5kuRbe5JTOS,0.577,0.0841,2,-11.943,0,0.0497,0.926,0.0,0.0989,0.406,123.508,230206,3
279,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,We Don't Talk Anymore,6NugxmggQHPvU8qlJZqP3N,0.467,0.249,1,-7.32,0,0.0389,0.944,0.0,0.0863,0.393,98.181,193503,4
280,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,She Will Be Loved,6HVmxxKYqxcoI8jyfMSDW1,0.707,0.183,3,-8.838,1,0.0391,0.833,0.0,0.0968,0.368,106.17,226206,4
281,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Fire,2uz6KOoL0nYFrVGhbsQoxG,0.373,0.206,9,-9.455,1,0.0495,0.867,0.0,0.159,0.31,191.171,134027,4
282,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Lights Up,1CUWiWtiCWEEBKnpfmCvqW,0.401,0.22,11,-8.657,0,0.046,0.901,0.0,0.091,0.339,199.944,167676,4
283,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Glad You Came,5uMOx8ucoMx9WYmivn7fVl,0.659,0.274,4,-7.375,1,0.037,0.879,0.0,0.163,0.441,125.362,162871,4
284,BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Gringas,37IFkjRyzSbBWubkkHD6RL,Breakeven,20Xz3rhus9V6SM8n4RMhI0,0.584,0.198,10,-9.424,1,0.0457,0.759,0.0,0.106,0.446,92.809,177375,4
285,WENDY,0FRUZvZNPzM3YJMABJxf2K,JTBC DRAMA 'D-DAY' OST,5b4hZAKQlfAAfSq9YJI90P,아나요 Let You Know,4k2iQHucEGK7yeHznpYWmD,0.478,0.513,4,-4.816,1,0.0318,0.757,0.0,0.16,0.335,133.507,228333,4
286,WENDY,0FRUZvZNPzM3YJMABJxf2K,JTBC DRAMA 'D-DAY' OST,5b4hZAKQlfAAfSq9YJI90P,그날까지 The Day,6YVr0vHHhkjYNuNWZuuO5S,0.483,0.434,7,-6.689,1,0.0298,0.664,0.0,0.12,0.161,131.933,260863,4
287,WENDY,0FRUZvZNPzM3YJMABJxf2K,JTBC DRAMA 'D-DAY' OST,5b4hZAKQlfAAfSq9YJI90P,추억인 듯 상처인 듯 Memories,4VyW0XFGJPKOQEQYN7A8fm,0.409,0.194,1,-9.048,1,0.0343,0.88,1.04e-06,0.1,0.379,135.506,289307,4
288,WENDY,0FRUZvZNPzM3YJMABJxf2K,JTBC DRAMA 'D-DAY' OST,5b4hZAKQlfAAfSq9YJI90P,아나요 Let You Know - Instrumental,6xwUpkCGDJsa5l2DNdxxnq,0.487,0.416,4,-9.009,1,0.029,0.256,0.944,0.135,0.123,133.959,228320,4
289,WENDY,0FRUZvZNPzM3YJMABJxf2K,JTBC DRAMA 'D-DAY' OST,5b4hZAKQlfAAfSq9YJI90P,그날까지 The Day - Instrumental,5dkXOnKpZshF14hSK6O6Hs,0.496,0.388,7,-9.157,1,0.0265,0.277,0.879,0.118,0.0839,132.02,260863,4
290,WENDY,0FRUZvZNPzM3YJMABJxf2K,JTBC DRAMA 'D-DAY' OST,5b4hZAKQlfAAfSq9YJI90P,추억인 듯 상처인 듯 Memories - Instrumental,0gM4GWN4ET1qF8aqEpW5qG,0.51,0.134,1,-15.111,1,0.0361,0.939,0.855,0.0994,0.163,136.017,289307,4
291,WENDY,0FRUZvZNPzM3YJMABJxf2K,JTBC DRAMA 'D-DAY' OST,5b4hZAKQlfAAfSq9YJI90P,D-DAY Main Theme,6yMRQsroloNdxTJOaTKtDc,0.0728,0.537,4,-8.765,0,0.0415,0.652,0.946,0.356,0.0389,76.296,267880,3
292,WENDY,0FRUZvZNPzM3YJMABJxf2K,JTBC DRAMA 'D-DAY' OST,5b4hZAKQlfAAfSq9YJI90P,Disaster,4S6LtUI2bZNDgTMscgrJkj,0.379,0.914,10,-5.451,1,0.0752,0.182,0.955,0.0879,0.122,97.922,86398,4
293,WENDY,0FRUZvZNPzM3YJMABJxf2K,JTBC DRAMA 'D-DAY' OST,5b4hZAKQlfAAfSq9YJI90P,Aftereffect,16kH8rAoM573NzyBNeBGwO,0.126,0.41,2,-13.944,0,0.0461,0.669,0.937,0.109,0.0381,68.773,206393,4
294,WENDY,0FRUZvZNPzM3YJMABJxf2K,JTBC DRAMA 'D-DAY' OST,5b4hZAKQlfAAfSq9YJI90P,Emergency,3dZNAk5uYAVdzyo6F7poHf,0.481,0.451,4,-10.961,0,0.0501,0.044,0.829,0.234,0.32,119.973,94108,4
