,Artist,Artist_Id,Single_Album_Name,Single_Album_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
91,MBLAQ,14f1WN9TUDVBK4sHUStmLG,BLAQ% Version,3iHgcfsYCJKDTUPQhPKTDD,Run,3GsXjEHQ99ZOln2QvDd9BS,0.697,0.9,2.0,-3.184,1.0,0.126,0.0205,0.0,0.315,0.693,125.002,192679.0,4.0
92,MBLAQ,14f1WN9TUDVBK4sHUStmLG,BLAQ% Version,3iHgcfsYCJKDTUPQhPKTDD,전쟁이야,6qSdfjMlV5PJbjIsXBii5I,0.582,0.919,11.0,-3.679,0.0,0.0422,0.125,0.0,0.128,0.523,101.32,231340.0,4.0
93,MBLAQ,14f1WN9TUDVBK4sHUStmLG,BLAQ% Version,3iHgcfsYCJKDTUPQhPKTDD,낙서,5TEkY5AZC7JZ8zQnp1rhDt,0.54,0.704,0.0,-6.268,1.0,0.0942,0.115,0.0,0.227,0.632,86.006,215928.0,4.0
94,MBLAQ,14f1WN9TUDVBK4sHUStmLG,BLAQ% Version,3iHgcfsYCJKDTUPQhPKTDD,아찔한 그녀,6jPzyxdiFXPIwqm0kduJT5,0.682,0.835,11.0,-5.137,1.0,0.0513,0.0774,0.0,0.254,0.766,90.037,195318.0,4.0
95,MBLAQ,14f1WN9TUDVBK4sHUStmLG,BLAQ% Version,3iHgcfsYCJKDTUPQhPKTDD,Hello My Ex,30PAcmkXBPazB8euPMk0bJ,0.746,0.748,10.0,-5.538,1.0,0.0492,0.138,0.0,0.102,0.763,114.954,226743.0,4.0
96,MBLAQ,14f1WN9TUDVBK4sHUStmLG,White Forever,2s0wKXSb5xkemDYn8hUJvG,White Forever,5OIqV3l44nJhuitWStEtVQ,0.78,0.924,0.0,-4.746,1.0,0.0543,0.101,0.0,0.0927,0.693,122.983,219887.0,4.0
97,MBLAQ,14f1WN9TUDVBK4sHUStmLG,모나리자,72wKfG02gkSv77CiPamZao,Ojos Frios - 고상지 Bandoneon Version,0ygN5rPUwPdEF5Y2F8fLmY,0.371,0.179,6.0,-13.166,0.0,0.0558,0.886,3.44e-05,0.135,0.34,101.217,91626.0,5.0
98,MBLAQ,14f1WN9TUDVBK4sHUStmLG,모나리자,72wKfG02gkSv77CiPamZao,Mona Lisa,5FPaK0UNFA124uvUMJgIFE,0.658,0.863,11.0,-4.96,0.0,0.0651,0.0535,0.0,0.399,0.797,127.04,221532.0,4.0
99,MBLAQ,14f1WN9TUDVBK4sHUStmLG,모나리자,72wKfG02gkSv77CiPamZao,모르겠어요,2NdFRyTETUDPDcKdsPXGT1,0.683,0.919,0.0,-3.516,1.0,0.0437,0.0257,0.0,0.243,0.695,122.988,214845.0,4.0
100,MBLAQ,14f1WN9TUDVBK4sHUStmLG,모나리자,72wKfG02gkSv77CiPamZao,알면서 그래,0R4Xn4I0u7y05wL9eAEuHt,0.756,0.728,6.0,-4.859,0.0,0.123,0.0438,0.0,0.141,0.733,104.992,217745.0,4.0
101,MBLAQ,14f1WN9TUDVBK4sHUStmLG,모나리자,72wKfG02gkSv77CiPamZao,ONE,0PyZfn00Vap4cA4oFLzcUY,0.563,0.754,11.0,-4.687,1.0,0.0349,0.163,0.0,0.758,0.248,119.815,240759.0,4.0
102,MBLAQ,14f1WN9TUDVBK4sHUStmLG,모나리자,72wKfG02gkSv77CiPamZao,말하지 말걸..,4OND3aHdesxd6ZNlCxSSTL,0.433,0.48,9.0,-6.961,0.0,0.0533,0.749,0.0,0.632,0.479,167.58,244572.0,4.0
103,MBLAQ,14f1WN9TUDVBK4sHUStmLG,I Belong to You,71eI1kkmjF71GzJJKc85qB,I Belong to You,2lNtl0ls0uYaNzkWhvkR4F,0.708,0.819,0.0,-3.258,1.0,0.0395,0.0676,0.0,0.149,0.851,119.969,213734.0,4.0
104,MBLAQ,14f1WN9TUDVBK4sHUStmLG,JUST BLAQ,77HVZwPYR9jaAByeqsv60T,Oh Yeah,6ZiUqGTo40Xl0DqePb3eZd,0.8,0.753,7.0,-6.688,1.0,0.159,0.0837,1.34e-06,0.0831,0.566,119.984,209229.0,4.0
105,MBLAQ,14f1WN9TUDVBK4sHUStmLG,JUST BLAQ,77HVZwPYR9jaAByeqsv60T,G.O.O.D Luv,6vKBlkhMcDh7iZev6ayvz4,0.702,0.813,0.0,-6.712,0.0,0.0902,0.107,0.0,0.139,0.685,123.933,193712.0,4.0
106,MBLAQ,14f1WN9TUDVBK4sHUStmLG,JUST BLAQ,77HVZwPYR9jaAByeqsv60T,My Dream,6mb054ppnhUsJpT8YWNBMf,0.703,0.471,9.0,-7.939,1.0,0.0427,0.0167,4.82e-05,0.0871,0.486,129.955,228037.0,4.0
107,BoA,4muJrGMndyYWqZtfk8OWy4,My Dear,07dFNQ3VGizkproLT1tTWx,My Dear,4SrSSIwTMopMoegKMREyn3,0.825,0.571,7.0,-6.665,1.0,0.0726,0.0687,0.0,0.079,0.429,96.019,204000.0,4.0
108,BoA,4muJrGMndyYWqZtfk8OWy4,I believe,7iBijMRAapwSlUXEBkIPNU,I believe,7LvhsDreAjqjYSsjP2LU7P,0.52,0.725,6.0,-3.332,1.0,0.0329,0.374,0.0,0.334,0.429,139.829,247999.0,4.0
109,BoA,4muJrGMndyYWqZtfk8OWy4,I believe,7iBijMRAapwSlUXEBkIPNU,I believe - INST,5oAtPCVkGQBsYbUQ55kiG9,0.575,0.782,6.0,-6.254,1.0,0.0292,0.0105,0.552,0.333,0.206,140.003,248021.0,4.0
110,BoA,4muJrGMndyYWqZtfk8OWy4,BoA LIVE TOUR 2019 #mood,0uX9ZkwndX6Pyw7HNrCeuE,LOSE YOUR MIND - BoA LIVE TOUR 2019 #mood @ Omiya Sonic City (2019.09.30),4c1ZbxA5EQBUNJxrv1mZxO,0.615,0.948,1.0,-3.741,0.0,0.0657,0.119,1.98e-05,0.36,0.469,108.99,196377.0,4.0
111,BoA,4muJrGMndyYWqZtfk8OWy4,BoA LIVE TOUR 2019 #mood,0uX9ZkwndX6Pyw7HNrCeuE,VALENTI - BoA LIVE TOUR 2019 #mood @ Omiya Sonic City (2019.09.30),4dZSeNIkGmxSsJFi5Nw9sp,0.563,0.951,1.0,-5.049,1.0,0.0577,0.448,9.32e-06,0.432,0.651,104.018,236548.0,4.0
112,BoA,4muJrGMndyYWqZtfk8OWy4,BoA LIVE TOUR 2019 #mood,0uX9ZkwndX6Pyw7HNrCeuE,Wishing Well - BoA LIVE TOUR 2019 #mood @ Omiya Sonic City (2019.09.30),669V6TQsd0OXDOVO1JygZZ,0.397,0.735,0.0,-4.459,1.0,0.0525,0.509,0.0,0.953,0.506,176.019,223294.0,4.0
113,BoA,4muJrGMndyYWqZtfk8OWy4,Starry Night - The 2nd Mini Album,0CUa2QjWUmQ65ayWwHoa4W,Starry Night,1CyH9zoX9abqsa3xPrVUsn,0.365,0.774,4.0,-3.433,1.0,0.293,0.201,0.0,0.241,0.46,186.183,210760.0,4.0
114,BoA,4muJrGMndyYWqZtfk8OWy4,Starry Night - The 2nd Mini Album,0CUa2QjWUmQ65ayWwHoa4W,Black,5mJV0fXk6rRey5B1KeYbNQ,0.788,0.832,5.0,-5.336,0.0,0.241,0.689,0.0,0.34,0.673,107.006,194187.0,4.0
115,BoA,4muJrGMndyYWqZtfk8OWy4,Starry Night - The 2nd Mini Album,0CUa2QjWUmQ65ayWwHoa4W,Butterfly,6bnf1RbzUaHRBogKfKme47,0.631,0.765,5.0,-1.165,0.0,0.0556,0.0143,4.81e-06,0.235,0.447,100.02,213973.0,4.0
116,BoA,4muJrGMndyYWqZtfk8OWy4,Starry Night - The 2nd Mini Album,0CUa2QjWUmQ65ayWwHoa4W,I Don't Mind,5ffHoSTXIRq9ZOPdxZzUkh,0.681,0.824,7.0,-2.656,1.0,0.102,0.223,3.04e-06,0.265,0.837,113.951,201760.0,4.0
117,BoA,4muJrGMndyYWqZtfk8OWy4,Starry Night - The 2nd Mini Album,0CUa2QjWUmQ65ayWwHoa4W,Think About You,1yhCvY8JZPspkBeexWtrhu,0.765,0.763,0.0,-4.067,1.0,0.0584,0.236,0.0,0.15,0.823,117.927,193627.0,4.0
118,BoA,4muJrGMndyYWqZtfk8OWy4,Starry Night - The 2nd Mini Album,0CUa2QjWUmQ65ayWwHoa4W,Dry Flower,6LD2SnMI0KmrCDzy6JZShu,0.396,0.704,7.0,-3.048,0.0,0.0767,0.148,0.0,0.134,0.356,199.696,213612.0,4.0
119,BoA,4muJrGMndyYWqZtfk8OWy4,Wishing Well,4hfJhyV3vs44VXsyDdxPsr,Wishing Well,76clbQ61WsOS7n7azRQcB7,0.551,0.715,0.0,-3.218,1.0,0.0757,0.273,0.0,0.0602,0.637,175.921,212949.0,5.0
120,BoA,4muJrGMndyYWqZtfk8OWy4,"BoA THE LIVE 2018 ""X'mas""",3dLK8WQSx5Z9QpuTeN5QAm,Manhattan Tango - BoA THE LIVE 2018 “X’mas”,2EPnTlYuuJGSmo4ZZVZCIx,0.652,0.67,5.0,-10.864,0.0,0.05,0.533,0.0,0.89,0.717,125.039,215852.0,4.0
121,BoA,4muJrGMndyYWqZtfk8OWy4,"BoA THE LIVE 2018 ""X'mas""",3dLK8WQSx5Z9QpuTeN5QAm,Only One - BoA THE LIVE 2018 “X’mas”,3eojdRwjCiK5BJ1lrpoIc6,0.56,0.701,9.0,-11.276,0.0,0.103,0.341,0.0,0.897,0.725,89.858,226863.0,4.0
122,BoA,4muJrGMndyYWqZtfk8OWy4,"BoA THE LIVE 2018 ""X'mas""",3dLK8WQSx5Z9QpuTeN5QAm,AMOR - BoA THE LIVE 2018 “X’mas”,72tEZ8U5XE8IAOXJtKw2pl,0.642,0.776,9.0,-10.637,0.0,0.0371,0.0503,0.0,0.883,0.721,108.035,236983.0,4.0
123,BoA,4muJrGMndyYWqZtfk8OWy4,"BoA THE LIVE 2018 ""X'mas""",3dLK8WQSx5Z9QpuTeN5QAm,メリクリ - BoA THE LIVE 2018 “X’mas”,73ho9EJaCwdzK8fT5BUEW3,0.216,0.341,1.0,-12.606,1.0,0.0361,0.295,0.0,0.963,0.213,78.07,343528.0,3.0
124,BoA,4muJrGMndyYWqZtfk8OWy4,Feedback,2mZVQE5xkotAwHEqLySr0h,Feedback,61oYciDSVO6OvOqZf9TVPV,0.734,0.938,7.0,-3.183,1.0,0.111,0.0459,0.0,0.317,0.753,111.981,199536.0,4.0
125,BoA,4muJrGMndyYWqZtfk8OWy4,スキだよ -MY LOVE-,735ytx2A1IMbLh8zwtpC2g,スキだよ -MY LOVE-,5vCMlcfQTyXL3S0W6LPVce,0.324,0.518,8.0,-3.664,1.0,0.0482,0.658,0.0,0.0809,0.233,74.094,243613.0,4.0
126,BoA,4muJrGMndyYWqZtfk8OWy4,AMOR,0vpYcah9x3TdyCLEUOJZzZ,AMOR,6ckFK2ksVUNpfeUqRDtirQ,0.744,0.85,9.0,-3.823,0.0,0.0342,0.115,1.86e-06,0.137,0.81,108.047,233965.0,4.0
127,BoA,4muJrGMndyYWqZtfk8OWy4,Unchained,6XiWl5hMfZbhyoaXr2f513,close to me - Unchained Ver.,2rHvslb7eNJwrxLJ37lzwd,0.403,0.251,8.0,-9.498,1.0,0.0374,0.839,0.0,0.135,0.508,75.995,262560.0,3.0
128,BoA,4muJrGMndyYWqZtfk8OWy4,Unchained,6XiWl5hMfZbhyoaXr2f513,Make Me Complete - Unchained Ver.,6PaWIPtWDgHKFmCC6DBOaV,0.336,0.72,2.0,-4.415,0.0,0.0568,0.0299,0.0,0.167,0.282,80.421,271387.0,4.0
129,BoA,4muJrGMndyYWqZtfk8OWy4,Unchained,6XiWl5hMfZbhyoaXr2f513,Only One - Unchained Ver.,05pDPPkm6n6dDsWQj6VKDR,0.657,0.854,7.0,-5.444,1.0,0.0444,0.32,0.0,0.23,0.972,90.025,210013.0,4.0
130,BoA,4muJrGMndyYWqZtfk8OWy4,Unchained,6XiWl5hMfZbhyoaXr2f513,FLY - Unchained Ver.,4b2PjcprswssDnyP4wcWq3,0.728,0.539,4.0,-5.535,1.0,0.0328,0.342,0.0,0.17,0.598,87.961,247667.0,4.0
131,BoA,4muJrGMndyYWqZtfk8OWy4,Unchained,6XiWl5hMfZbhyoaXr2f513,私このままでいいのかな - Unchained Ver.,7b5Bdos9NSp5fc65ATLLbO,0.37,0.321,10.0,-8.772,1.0,0.0381,0.788,0.0,0.13,0.513,75.138,272093.0,4.0
132,BoA,4muJrGMndyYWqZtfk8OWy4,NEGA DOLA,4NCjScNfYn9jCnYSX86U2G,NEGA DOLA,5OXGY1pFAAnxGSkqhZ4C6c,0.818,0.83,9.0,-3.178,0.0,0.122,0.21,0.0015,0.286,0.864,110.024,176053.0,4.0
133,BoA,4muJrGMndyYWqZtfk8OWy4,NEGA DOLA,4NCjScNfYn9jCnYSX86U2G,NEGA DOLA - Instrumental,3XH5HSBzsUN72LHJaSUFgQ,0.839,0.772,9.0,-6.152,0.0,0.06,0.0629,0.87,0.237,0.527,110.02,176389.0,4.0
134,BoA,4muJrGMndyYWqZtfk8OWy4,Man in the Mirror (LIVE) - SM STATION,0E0n7wqBUKhZVtAqw0ot3H,Man in the Mirror (LIVE) - SM STATION,6vumyIpYI0eRZgRvMoMrNN,0.492,0.749,7.0,-5.636,1.0,0.0653,0.0441,1.63e-06,0.125,0.251,204.012,323844.0,4.0
135,BoA,4muJrGMndyYWqZtfk8OWy4,CAMO,68OGuLQCMFxqNEWzI73emY,CAMO,6iRIMC4iRsAJp3IvjcfqvE,0.818,0.672,4.0,-3.427,0.0,0.0643,0.0439,0.0,0.208,0.468,107.911,199137.0,4.0
136,BoA,4muJrGMndyYWqZtfk8OWy4,Spring Rain - SM STATION,7olAhWsexMgcvhLfxeJuGC,Spring Rain,7lSsi84E0g6QDGyDY1j5y6,0.609,0.853,5.0,-3.474,0.0,0.0974,0.0919,1.11e-05,0.105,0.805,156.004,217971.0,4.0
137,BoA,4muJrGMndyYWqZtfk8OWy4,Spring Rain - SM STATION,7olAhWsexMgcvhLfxeJuGC,Spring Rain - Instrumental,6IH5aBh7rl1PJjdMHW6hAr,0.535,0.868,5.0,-7.369,0.0,0.0328,0.000805,0.924,0.0745,0.74,156.031,217971.0,4.0
138,BoA,4muJrGMndyYWqZtfk8OWy4,No Matter What - SM STATION,2Lc0SZq9uR2Imfu6Kh2naq,No Matter What,0Yc2gPL8g9P6FUEFXhtI3q,0.666,0.793,1.0,-4.103,1.0,0.0666,0.353,0.0,0.0636,0.678,125.032,185991.0,4.0
139,BoA,4muJrGMndyYWqZtfk8OWy4,No Matter What - SM STATION,2Lc0SZq9uR2Imfu6Kh2naq,No Matter What - Instrumental,3MlCJErU41p8fF4zrSkN6F,0.685,0.593,1.0,-7.117,1.0,0.0463,0.187,0.0848,0.0774,0.381,124.976,184557.0,4.0
140,BoA,4muJrGMndyYWqZtfk8OWy4,Christmas Paradise - WINTER GARDEN,3KUrPF3PjLS4csNwPUubg1,Christmas Paradise,3CCx01PD91mU3VAwxmYaJo,0.726,0.695,1.0,-4.615,1.0,0.0474,0.637,0.0,0.0913,0.358,110.979,236083.0,4.0
141,BoA,4muJrGMndyYWqZtfk8OWy4,Lookbook,4vsH3eyPY32EsVu7AFPFLi,Lookbook,24YSDpXoZ8Peh413W9Ec7h,0.676,0.956,5.0,-1.958,0.0,0.0488,0.00681,4.17e-05,0.194,0.886,125.99,202373.0,4.0
142,BoA,4muJrGMndyYWqZtfk8OWy4,Lookbook,4vsH3eyPY32EsVu7AFPFLi,Kiss My Lips,1Kb6zVLZ9IxfdP2y9R1QAt,0.728,0.673,4.0,-3.217,0.0,0.0321,0.0885,1.05e-05,0.209,0.405,100.003,226387.0,4.0
143,BoA,4muJrGMndyYWqZtfk8OWy4,Lookbook,4vsH3eyPY32EsVu7AFPFLi,メリクリ - Happy 15th Anniversary ver.,3LHoZE0G1UyHtL9EsXeshh,0.341,0.378,1.0,-5.021,1.0,0.0315,0.664,0.0,0.301,0.358,123.753,316827.0,3.0
144,BoA,4muJrGMndyYWqZtfk8OWy4,FLY,4XVKg9FU5E1yF61g9zGPrl,FLY,7oP8RcbI6Sil0rpqiiD8MQ,0.581,0.847,4.0,-3.332,1.0,0.0459,0.316,0.0,0.119,0.544,175.95,262413.0,4.0
145,BoA,4muJrGMndyYWqZtfk8OWy4,FLY,4XVKg9FU5E1yF61g9zGPrl,エアポートで待ち合わせ,64Wmk0WptoRNqATXvsuF4P,0.786,0.82,0.0,-2.42,0.0,0.0341,0.257,0.0,0.0917,0.794,95.981,224827.0,4.0
146,BoA,4muJrGMndyYWqZtfk8OWy4,MASAYUME CHASING,7f4GBbyDbiwAN2GOTF1MwK,MASAYUME CHASING,6RwSgUYOHSN6qvmshUzVwx,0.678,0.985,7.0,-2.371,0.0,0.0828,0.0594,5.99e-06,0.184,0.621,128.977,219213.0,4.0
147,BoA,4muJrGMndyYWqZtfk8OWy4,MASAYUME CHASING,7f4GBbyDbiwAN2GOTF1MwK,FUN,23fz1CUGl9XLRBKxjeeY2a,0.755,0.886,4.0,-4.118,1.0,0.0687,0.0766,4.54e-05,0.0528,0.872,120.009,243027.0,4.0
148,BoA,4muJrGMndyYWqZtfk8OWy4,Shout It Out,7v3uhlzK7SKwWgZUEqsoSo,Shout It Out,62Ci0eNZTOOUsRxpShj471,0.68,0.901,6.0,-2.675,1.0,0.0367,0.14,1.09e-06,0.273,0.779,117.959,240347.0,4.0
149,BoA,4muJrGMndyYWqZtfk8OWy4,Shout It Out,7v3uhlzK7SKwWgZUEqsoSo,close to me,7aXhQywkJ4ubmkoZnUvzko,0.489,0.541,8.0,-5.05,1.0,0.0266,0.109,0.0,0.116,0.209,151.987,258640.0,3.0
150,BoA,4muJrGMndyYWqZtfk8OWy4,Message/Call my name,0XsIS678Sk3jhoFtOqCVLg,Message,0OY3TTTyKT1EfCjp8DTTof,0.561,0.805,2.0,-3.286,1.0,0.0845,0.147,0.0,0.142,0.682,189.904,183920.0,4.0
151,BoA,4muJrGMndyYWqZtfk8OWy4,Message/Call my name,0XsIS678Sk3jhoFtOqCVLg,Call my name,6Z6DqvCo8pX43VVpme5XcS,0.565,0.792,1.0,-3.184,0.0,0.0366,0.256,0.0,0.0394,0.689,59.997,222480.0,4.0
152,BoA,4muJrGMndyYWqZtfk8OWy4,Tail of Hope,1RUqW3G6bidgXK64AWOlRG,Tail of Hope,7HcnU43Qjw66WtKMeukmVJ,0.66,0.96,5.0,-2.436,1.0,0.0389,0.00815,0.0,0.1,0.953,124.011,228400.0,4.0
153,BoA,4muJrGMndyYWqZtfk8OWy4,Tail of Hope,1RUqW3G6bidgXK64AWOlRG,Baby you..,3qocxgMK63lWKyoPQ9AtDF,0.748,0.82,11.0,-4.987,0.0,0.0563,0.236,1.07e-05,0.101,0.816,100.021,197253.0,4.0
154,BoA,4muJrGMndyYWqZtfk8OWy4,Only One,0yiBl2XSXvLSUNnmtAXHp1,Only One,4FOIzp5aI8yIrStN19IPQu,0.638,0.724,0.0,-3.716,1.0,0.0419,0.318,3.52e-05,0.246,0.554,90.051,217507.0,4.0
155,BoA,4muJrGMndyYWqZtfk8OWy4,Only One,0yiBl2XSXvLSUNnmtAXHp1,The Shadow,3VTjvrrXti5tHRZQUfoqhg,0.853,0.903,3.0,-1.417,0.0,0.0392,0.4,1.06e-05,0.182,0.956,104.004,199907.0,4.0
156,BoA,4muJrGMndyYWqZtfk8OWy4,Disturbance,663Opdf3NgOsrALPf6bUFx,Disturbance,5PlY7G0GELK3as0Ch74IXf,0.73,0.817,2.0,-4.92,1.0,0.0559,0.0699,3.5e-05,0.351,0.653,100.019,197091.0,4.0
157,BoA,4muJrGMndyYWqZtfk8OWy4,LOOKIN',7hgzHKoKWprZ5CGFAaBo3G,LOOKIN',7fHzHIPCC7HlMfSpcPCXgc,0.732,0.869,5.0,-3.465,1.0,0.0839,0.257,0.0,0.36,0.962,114.936,170107.0,4.0
158,BoA,4muJrGMndyYWqZtfk8OWy4,Milestone,72ghLKN8cSMqd931CN6d70,Milestone,20jBtWVFtTYlFBcnyMEGCA,0.432,0.312,0.0,-6.167,1.0,0.0312,0.905,0.0,0.0995,0.442,132.24,186347.0,4.0
159,BoA,4muJrGMndyYWqZtfk8OWy4,Milestone,72ghLKN8cSMqd931CN6d70,I SEE ME,4Re8JAc0Z7Nr4dlPfSpSYD,0.614,0.581,1.0,-4.842,1.0,0.0434,0.652,0.0,0.138,0.512,59.449,303307.0,4.0
160,BoA,4muJrGMndyYWqZtfk8OWy4,Milestone,72ghLKN8cSMqd931CN6d70,メリクリ - BEST&USA Version,3kMvakR4XQg5336HCRzw8E,0.343,0.325,1.0,-7.609,1.0,0.0335,0.882,0.0,0.244,0.193,118.127,335920.0,3.0
161,BoA,4muJrGMndyYWqZtfk8OWy4,WOO WEEKEND,1vbjzDruJc9Rg1RgTilhHD,WOO WEEKEND,0qpJUFESoB3q4YCr8CpPeW,0.759,0.872,6.0,-4.186,1.0,0.0483,0.211,0.0,0.35,0.969,119.918,235787.0,4.0
162,BoA,4muJrGMndyYWqZtfk8OWy4,WOO WEEKEND,1vbjzDruJc9Rg1RgTilhHD,"NO DANCE, NO LIFE",3zmCkvG7fpspWMIF3ELYQx,0.7,0.91,6.0,-6.163,0.0,0.0428,0.05,0.00714,0.113,0.884,119.972,227147.0,4.0
163,BoA,4muJrGMndyYWqZtfk8OWy4,まもりたい 〜White Wishes〜,1CvqLj357Xtm6vtUgnfi4a,まもりたい〜White Wishes〜,4qBWHPavQRjxAEKgHrLzRm,0.614,0.866,6.0,-3.255,0.0,0.0343,0.127,0.00243,0.154,0.475,108.0,212573.0,4.0
164,BoA,4muJrGMndyYWqZtfk8OWy4,まもりたい 〜White Wishes〜,1CvqLj357Xtm6vtUgnfi4a,THE END そして and...,2xIbaGXFahIQuF556GGkdF,0.613,0.773,7.0,-6.066,0.0,0.036,0.019,0.0,0.122,0.632,80.991,350267.0,4.0
165,BoA,4muJrGMndyYWqZtfk8OWy4,BUMP BUMP!,3YADXrgJxX88enBqt0Kr6U,BUMP BUMP!,0kIdhJxZODFXKsWDAYWOMo,0.69,0.902,8.0,-3.344,1.0,0.0521,0.177,0.0,0.345,0.649,120.02,241520.0,4.0
166,BoA,4muJrGMndyYWqZtfk8OWy4,BUMP BUMP!,3YADXrgJxX88enBqt0Kr6U,IZM,1TsXyOZ2zlmv7aJYqBb1wu,0.68,0.589,2.0,-5.597,1.0,0.0657,0.143,6.48e-06,0.116,0.493,187.97,272533.0,4.0
167,BoA,4muJrGMndyYWqZtfk8OWy4,I Did It for Love Remixes - EP,0A74xS3vvgpqi75smRf9Wo,I Did It for Love,5YGoIeWZFxsebJraaw3IHY,0.696,0.909,5.0,-3.186,0.0,0.113,0.0577,0.00698,0.352,0.663,130.606,180053.0,4.0
168,BoA,4muJrGMndyYWqZtfk8OWy4,I Did It for Love Remixes - EP,0A74xS3vvgpqi75smRf9Wo,I Did It for Love - DJ Escape & Johnny Vicious Radio Mix,3BBTdz1ArW0DVL4aqtTGSw,0.557,0.972,9.0,-3.872,0.0,0.0428,0.0197,0.676,0.0728,0.779,130.634,204160.0,4.0
169,BoA,4muJrGMndyYWqZtfk8OWy4,I Did It for Love Remixes - EP,0A74xS3vvgpqi75smRf9Wo,I Did It for Love - King Britt Radio Mix,4oLZE8ZBzbqaUPwpU3yYUE,0.628,0.855,10.0,-6.848,0.0,0.0389,0.00473,0.739,0.117,0.654,126.0,218573.0,4.0
170,BoA,4muJrGMndyYWqZtfk8OWy4,I Did It for Love Remixes - EP,0A74xS3vvgpqi75smRf9Wo,I Did It for Love - DJ Escape & Johnny Vicious Club Mix,0SrPxDWeni6yeDoQaYBPUg,0.662,0.927,3.0,-4.756,1.0,0.065,0.00522,0.802,0.0734,0.821,130.633,417493.0,4.0
171,BoA,4muJrGMndyYWqZtfk8OWy4,I Did It for Love Remixes - EP,0A74xS3vvgpqi75smRf9Wo,I Did It for Love - King Britt Club Mix,57uwCkDchT6N0iU0alcDZU,0.674,0.823,10.0,-7.016,0.0,0.0406,0.00244,0.452,0.181,0.762,125.983,385893.0,4.0
172,BoA,4muJrGMndyYWqZtfk8OWy4,I Did It For Love,32GIc9JmdMlsk3GSyWKZ0M,I Did It For Love,5klKUAbTNSNIfeMAdpmg2t,0.726,0.88,5.0,-3.436,0.0,0.0924,0.0816,0.00914,0.317,0.64,130.592,181360.0,4.0
173,BoA,4muJrGMndyYWqZtfk8OWy4,永遠/UNIVERSE/Believe in LOVE,2uSs7gVBiD71GOl4aigeZF,永遠,1yt1EJAg1gBSgZskmcI8Kp,0.68,0.891,2.0,-2.732,0.0,0.0421,0.0901,0.0,0.326,0.819,160.037,273587.0,4.0
174,BoA,4muJrGMndyYWqZtfk8OWy4,永遠/UNIVERSE/Believe in LOVE,2uSs7gVBiD71GOl4aigeZF,UNIVERSE,6aQhZTLNcPGbIVWHkkX9dj,0.913,0.603,7.0,-6.353,0.0,0.122,0.0243,0.0,0.0502,0.919,114.974,258133.0,4.0
175,BoA,4muJrGMndyYWqZtfk8OWy4,永遠/UNIVERSE/Believe in LOVE,2uSs7gVBiD71GOl4aigeZF,Believe in LOVE - Acoustic Version,6A5sv9LSI3XcV3GJrJQTSX,0.713,0.271,1.0,-11.519,1.0,0.0348,0.852,1.1e-05,0.194,0.414,112.849,264280.0,4.0
176,BoA,4muJrGMndyYWqZtfk8OWy4,Eat You Up,1lXXKmt06BzHY1GhfY836k,Eat You Up,3lrwnoggORNfLs0jiGqBhA,0.636,0.778,5.0,-2.983,0.0,0.1,0.016,0.0,0.187,0.926,98.383,191547.0,4.0
177,BoA,4muJrGMndyYWqZtfk8OWy4,"Vivid -Kissing you,Sparkling,Joyful Smile-",58w8MjVkZaFkDl51ZOuWSC,Kissing you,1dA5OZjhIOjFzW7AR1sTn1,0.671,0.803,2.0,-5.091,1.0,0.0318,0.0372,0.311,0.316,0.581,95.012,233880.0,4.0
178,BoA,4muJrGMndyYWqZtfk8OWy4,"Vivid -Kissing you,Sparkling,Joyful Smile-",58w8MjVkZaFkDl51ZOuWSC,Sparkling,1u1ZJACvoPO7VsrF9xvUuy,0.673,0.734,6.0,-6.757,1.0,0.0299,0.00103,0.00303,0.211,0.527,125.93,233133.0,4.0
179,BoA,4muJrGMndyYWqZtfk8OWy4,"Vivid -Kissing you,Sparkling,Joyful Smile-",58w8MjVkZaFkDl51ZOuWSC,Joyful Smile,2jqp9au25DSjPDQNldcBSk,0.667,0.749,8.0,-7.6,1.0,0.058,0.15,0.0,0.0921,0.707,98.966,238440.0,4.0
180,BoA,4muJrGMndyYWqZtfk8OWy4,be with you.,561q2Kz7ILaSUTNccfjV0m,be with you.,7usZwZytGina9iTXSx6RLz,0.511,0.645,7.0,-5.228,1.0,0.0329,0.408,1.02e-05,0.106,0.188,139.85,312773.0,4.0
181,BoA,4muJrGMndyYWqZtfk8OWy4,be with you.,561q2Kz7ILaSUTNccfjV0m,precious,6IfmlOVs446StJXAfTocOl,0.566,0.426,2.0,-6.954,1.0,0.0276,0.376,0.0,0.0869,0.145,132.14,310373.0,4.0
182,BoA,4muJrGMndyYWqZtfk8OWy4,LOSE YOUR MIND (feat. Yutaka Furukawa from DOPING PANDA),1m9JVkoKJgjinoVioh8UlG,LOSE YOUR MIND,6vgCF24nl3J0KsuEPHLlzw,0.772,0.821,11.0,-3.987,0.0,0.0459,0.00238,0.00137,0.0919,0.557,109.019,195093.0,4.0
